xc xc_err yc yc_err mag mag_err re re_err nsersic nsrsic_err BA BA_err PA PA_err sky sky_err error chi2nu prefix success_flag
10.9825 0.3937 10.0641 1.0743 9.5237 0.4417 14.1305 5.4472 0.8263 0.2118 0.1931 0.0472 -20.0232 2.4382 -33.0766 56.4237 0.0 1.3976 VFID5048-IC3074 1
30.0641 0.0067 30.5546 0.0086 6.5557 0.0029 2.9272 0.0109 0.7088 0.0047 0.9208 0.0028 -25.3184 1.7699 95.3264 7.7219 0.0 1.4502 VFID5076-NGC5666 1
21.2699 0.0987 20.7613 0.087 9.5224 0.0417 3.1212 0.1761 0.7041 0.0524 0.9032 0.0373 -55.2176 18.5973 50.813 14.4259 0.0 1.2075 VFID5090-CGCG065-074 1
33.1688 0.0401 33.2659 0.0335 8.5813 0.0574 5.1159 0.3953 1.7695 0.1154 0.6698 0.0204 -42.6642 3.3355 -21.0158 10.3453 0.0 1.5222 VFID5093-UGC05456 1
76.0963 0.1412 75.3188 0.2013 6.6452 0.0133 13.1711 0.2245 0.4019 0.0156 0.7095 0.0118 7.0176 1.9616 25.3942 5.9502 0.0 3.8658 VFID5121-NGC3433 1
44.5588 2.2722 43.4337 2.5945 9.8281 0.186 30.4944 5.7297 0.5996 0.1877 0.1408 0.0165 41.2836 1.6953 -27.5438 3.6646 0.0 1.1548 VFID5220-UGC09614 1
34.3622 0.0316 34.0086 0.0379 7.5982 0.009 5.4483 0.0714 0.6062 0.0148 0.6475 0.0063 -44.0374 1.0651 17.4045 8.2669 0.0 1.3387 VFID5226-NGC2913 1
97.0529 0.0401 97.3198 0.0109 6.3974 0.0034 10.6485 0.0482 0.4799 0.0051 0.2683 0.0011 -86.857 0.1017 10.3872 2.6391 0.0 1.3693 VFID5239-NGC3692 1
15.5832 0.1733 15.7404 0.1296 10.5037 0.2505 3.9565 0.9723 1.3142 0.3162 0.7327 0.0877 -50.9936 18.4198 19.1117 24.7657 0.0 1.2264 VFID5264-VCC0031 1
41.7855 0.8043 41.8397 0.3159 10.3505 0.1117 6.6518 0.9055 0.3982 0.1629 0.2637 0.0357 -68.0645 3.278 55.0385 9.6683 0.0 4.4573 VFID5268-UGC09845 1
56.2577 0.0049 57.295 0.0064 5.89 0.0026 2.9664 0.0122 1.2969 0.0084 0.8137 0.0021 -10.3154 0.6488 -38.0272 5.7807 0.0 1.733 VFID5289-IC0676 1
37.1018 0.0199 37.4193 0.0162 6.8722 0.005 5.4221 0.0365 0.6219 0.0077 0.4364 0.0023 52.2041 0.2704 87.8495 8.6245 0.0 1.5387 VFID5295-IC0719 1
23.006 0.3653 21.7178 0.1967 10.76 0.1352 4.2922 0.7922 0.7869 0.2185 0.5102 0.056 -68.3962 7.8809 82.3567 12.2873 0.0 1.3958 VFID5304-CGCG075-061 1
32.942 0.1054 33.3308 0.1299 10.1533 0.1083 2.6135 0.3616 0.798 0.1511 0.5822 0.0445 12.3531 7.1329 58.6756 13.7822 0.0 3.8053 VFID5307-WISEAJ093834.46+085316.5 1
33.4404 0.232 34.6209 0.3133 9.0414 0.0914 7.8521 0.8355 0.9679 0.1104 0.7976 0.057 -27.356 13.2029 -37.025 10.5106 0.0 1.4054 VFID5313-IC0776 1
25.1363 0.1253 23.1912 0.1997 8.3706 0.0469 8.6002 0.3494 0.7159 0.0449 0.6301 0.0168 -3.6112 2.7492 -1.3445 14.294 0.0 1.2348 VFID5324-UGC10225 1
26.0798 0.416 20.48 0.1184 8.8455 4.9015 70.2987 438.1105 4.8636 8.0355 0.3834 0.1204 63.837 10.7063 -35.1801 45.8779 0.0 1.4757 VFID5342-FGC0699 1
115.4115 0.0366 114.5277 0.0718 5.7306 0.0189 31.9349 0.7486 1.7812 0.0284 0.4835 0.0051 -14.538 0.5646 -44.0169 3.0235 0.0 1.5293 VFID5360-NGC4698 1
44.8842 0.0315 45.2026 0.0149 6.3823 0.0043 7.3035 0.042 0.5357 0.0067 0.4511 0.0022 76.6114 0.2443 8.3851 7.5743 0.0 2.0008 VFID5441-NGC2882 1
106.3045 0.0203 109.6975 0.0284 8.8741 0.0817 5.8186 0.7265 3.089 0.2448 0.9244 0.0377 33.7361 17.78 -9.8351 1.8756 0.0 1.1685 VFID5500-UGC08614 1
37.5834 0.1255 21.3726 0.1533 8.8566 2.2637 54.2204 180.5594 5.8125 5.1844 0.7362 0.1947 2.1964 23.9748 -9.4925 10.8775 0.0 1.2421 VFID5503-CGCG039-106 1
78.0409 0.1651 75.6439 0.1101 7.8878 0.0169 13.1099 0.2641 0.6281 0.0266 0.1824 0.003 56.1146 0.2705 -21.0158 3.4871 0.0 1.6501 VFID5513-IC1197 1
56.101 0.2025 72.5771 0.2577 7.4688 0.0222 16.597 0.3077 0.2763 0.0158 0.2434 0.0051 37.721 0.4546 -25.8293 6.4521 0.0 3.6773 VFID5527-UGC10862 1
65.5987 0.0194 68.3907 0.0259 5.9508 0.0036 9.5321 0.0505 0.6542 0.0058 0.5886 0.0023 -37.5568 0.3288 -27.9203 4.3393 0.0 1.6508 VFID5528-NGC6106 1
73.8572 0.0958 71.3815 0.0539 7.5353 0.0161 9.6682 0.2191 0.825 0.0265 0.2948 0.0042 59.9076 0.4546 -15.1727 4.6525 0.0 1.9089 VFID5561-NGC3526 1
25.7449 0.5204 26.4704 0.8746 12.2308 1.7805 10.1083 32.4575 3.7344 8.8287 0.0603 0.0601 28.3324 4.3522 -3.8202 10.2706 1.0 1.335 VFID5578-UGC05504 1
39.1369 0.0166 39.2147 0.0179 7.7987 0.0153 2.3757 0.05 1.1701 0.0323 0.8537 0.0096 10.5206 3.5242 15.4622 10.272 0.0 3.1571 VFID5579-CGCG051-021 1
27.2768 0.0432 27.5733 0.0844 9.0245 0.0465 4.3037 0.2387 1.0594 0.0659 0.562 0.0164 -11.0822 2.4134 -25.779 11.938 0.0 1.4145 VFID5604-UGC05923 1
28.0341 0.0201 29.1464 0.0237 8.2191 0.0129 3.0182 0.0533 0.8489 0.0195 0.6583 0.0077 1.141 1.4074 60.4047 9.9814 0.0 1.3178 VFID5606-UGC06233 1
47.3278 0.1733 47.6555 0.2984 9.7487 0.0455 6.7818 0.3538 0.3676 0.0487 0.5548 0.0288 22.9945 3.4694 15.3788 3.6822 0.0 1.1946 VFID5611-UGC09364 1
24.925 0.1314 25.622 0.1559 10.0285 0.0655 3.2255 0.2974 0.7316 0.0928 0.8231 0.055 -21.571 15.4195 -53.5104 11.4407 0.0 1.5105 VFID5657-CGCG051-043 1
22.3266 0.047 22.44 0.0414 9.7973 0.0795 2.9478 0.3233 1.3991 0.1801 0.7889 0.0431 -31.3427 10.6801 -35.4814 13.2604 0.0 1.2199 VFID5675-CGCG038-131 1
26.2429 0.5556 26.2173 0.2317 10.4403 0.1558 6.4453 1.3694 0.8798 0.2215 0.3655 0.0432 -64.9993 5.0442 4.8575 11.9151 0.0 1.3916 VFID5681-UGC05218 1
30.6746 0.0164 28.5367 0.0371 11.0024 0.0825 6.6776 0.0268 0.0081 0.0053 0.9358 0.0631 -53.1026 44.1926 39.3848 8.4974 1.0 1.3113 VFID5686-UGC04781 1
78.1365 0.064 78.5705 0.034 6.9212 0.0049 14.2963 0.0902 0.525 0.0076 0.1526 0.0008 61.9373 0.075 8.9718 2.5061 0.0 1.377 VFID5726-NGC5470 1
25.3559 0.0093 25.3316 0.0111 8.112 0.0113 2.364 0.0375 1.1231 0.0256 0.8888 0.0089 -32.1936 3.7326 28.4452 10.211 0.0 1.2228 VFID5736-NGC6017 1
44.47 0.2398 52.2411 0.161 8.1852 0.0311 11.942 0.2549 0.1472 0.0175 0.6411 0.0166 58.2366 2.1459 -46.9168 5.3534 0.0 1.4331 VFID5746-UGC07943 1
52.8604 0.0087 53.1593 0.0099 7.1347 0.0064 3.1108 0.0291 1.3245 0.0139 0.8451 0.0049 9.7396 1.4485 41.4337 4.5803 0.0 1.2913 VFID5750-NGC6014 1
62.5565 0.0605 59.2821 0.1708 8.3743 0.0291 9.9238 0.3922 0.8725 0.0458 0.245 0.0059 19.0781 0.6301 -20.8298 4.5673 0.0 1.2817 VFID5760-NGC4423 1
107.4477 0.0565 106.3108 0.0717 5.1284 0.0069 16.9476 0.159 0.8263 0.0099 0.7862 0.0048 22.9489 1.1927 -104.9555 4.4958 0.0 3.4914 VFID5766-NGC3423 1
18.4498 0.0192 19.4125 0.0156 7.1761 0.0064 3.3679 0.0332 0.746 0.0119 0.8433 0.006 -82.1419 1.8561 53.4575 21.9871 0.0 2.1524 VFID5811-NGC2504 1
57.6305 0.0145 57.3257 0.0188 6.2768 0.0035 6.793 0.0203 0.2872 0.0027 0.683 0.0023 -29.2892 0.3762 -14.8142 4.7974 0.0 1.4934 VFID5851-NGC4580 1
58.9704 0.0152 59.404 0.0126 8.0211 0.01 2.7741 0.0398 1.0808 0.018 0.8994 0.007 -67.4148 3.8066 14.2874 3.3718 0.0 1.3528 VFID5874-NGC5338 1
22.5261 0.1247 23.5636 0.1142 9.1246 0.0344 4.0834 0.1486 0.3374 0.0302 0.8469 0.0344 -64.8891 8.9954 46.53 13.9882 0.0 1.4692 VFID5875-CGCG039-073 1
41.0568 0.5639 44.0879 0.8866 7.4865 0.3674 44.3664 12.5669 1.2779 0.2284 0.3103 0.0184 -32.5149 1.9721 -39.1689 18.4334 0.0 1.6848 VFID5878-UGC10041 1
33.618 0.9044 34.348 0.872 11.0564 0.2914 9.4701 10.0225 0.0433 0.0994 0.3597 0.0766 45.1631 4.7985 82.356 11.2051 1.0 2.8477 VFID5890-UGC05107 1
90.857 0.0206 90.8316 0.0347 4.5311 0.0138 28.421 0.4161 2.0724 0.0203 0.6025 0.0034 15.791 0.3956 -216.3951 6.6965 0.0 6.6693 VFID5897-NGC5921 1
49.0697 0.012 49.5497 0.0175 6.5377 0.0063 5.1616 0.0448 1.0182 0.01 0.661 0.0033 7.2861 0.5915 17.1654 6.7924 0.0 1.9317 VFID5911-NGC2644 1
23.4498 0.296 24.4534 0.3831 10.609 0.1182 6.0444 0.3637 0.0935 0.0661 0.4449 0.0329 34.4906 4.0956 9.281 12.7546 0.0 1.4623 VFID5917-VCC1789 1
16.637 0.3333 18.9663 0.6363 4.5538 12.1405 196.6476 1557.6058 2.2701 3.3626 0.5485 0.0637 16.8001 6.416 -701.0936 1166.5555 0.0 1.3373 VFID5956-UGC06317 1
40.8128 0.3754 41.1868 0.479 10.239 0.0972 5.218 0.5709 0.3878 0.1048 0.7512 0.0859 -28.9963 16.2955 -35.2523 6.8261 0.0 1.3407 VFID5961-UGC05974 1
34.9642 0.1576 34.4151 0.1729 8.1893 0.031 7.8865 0.1774 0.306 0.0237 0.7601 0.0191 72.9921 4.5226 22.5649 10.1736 0.0 1.3898 VFID5966-NGC4301 1
41.0017 0.07 44.2454 0.187 9.0397 0.0443 7.4258 0.4423 0.8848 0.0701 0.2853 0.0104 19.3475 1.1232 52.5553 6.8347 0.0 1.3863 VFID5972-UGC05347 1
86.4693 0.0775 85.5598 0.4879 9.0757 0.5287 47.6816 36.0317 3.1259 1.1423 0.1449 0.0228 -8.2559 1.9477 -18.4927 2.9841 0.0 1.2745 VFID5978-UGC05708 1
27.7174 0.5867 27.3087 0.2252 10.6954 0.1998 9.2002 2.4399 1.1716 0.2996 0.2334 0.0322 -69.025 3.3371 117.3851 8.3003 0.0 1.0796 VFID5983-UGC10027 1
17.9133 0.1204 19.117 0.1675 9.5399 0.0593 4.0502 0.3174 0.7715 0.0803 0.7657 0.0427 -0.5272 8.4329 -73.0423 18.3815 0.0 1.3637 VFID6043-IC0549 1
85.1514 0.056 84.6 0.0684 6.0612 0.0043 16.7094 0.107 0.4737 0.0065 0.6855 0.0039 -39.1221 0.637 -45.4772 2.5457 0.0 1.4481 VFID6045-NGC5300 1
57.9872 0.1271 58.7326 0.0828 7.7057 0.0198 8.1526 0.2356 0.7438 0.0265 0.6019 0.0114 -83.5298 1.8162 -14.2375 5.6095 0.0 1.3977 VFID6054-NGC3246 1
143.2023 0.026 133.8545 0.0687 5.4424 0.0033 22.4059 0.0686 0.2625 0.0023 0.2197 0.0008 20.7588 0.0617 -12.9961 2.2896 0.0 2.0204 VFID6086-NGC3495 1
36.0047 0.0064 35.7109 0.005 5.616 0.0023 3.8946 0.0135 0.9609 0.0058 0.6491 0.0015 68.0065 0.2347 133.3611 9.9962 0.0 2.3259 VFID6091-NGC3633 1
55.5846 0.0283 41.8844 0.0367 9.4594 0.0413 2.383 0.1143 1.0481 0.07 0.7801 0.0263 38.2319 5.8362 86.264 6.5187 0.0 1.4006 VFID6096-UGC05677 1
28.6845 0.5062 29.2491 0.4914 9.6101 0.0938 6.9411 0.7446 0.4986 0.0985 0.9924 0.0904 -32.479 533.8502 95.3339 11.3028 0.0 1.3271 VFID6097-UGC07715 1
27.1903 0.1578 27.4757 0.0919 10.2458 0.0538 3.5629 0.2655 0.6062 0.0858 0.5857 0.0332 -62.2035 4.5535 35.6284 8.388 0.0 1.1752 VFID6114-UGC08263 1
20.1944 0.0165 19.3269 0.0241 8.7273 0.0247 2.439 0.0851 1.1917 0.0552 0.8274 0.0174 0.2572 4.6639 5.8546 17.3279 0.0 1.3484 VFID6146-CGCG032-017 1
37.0388 0.0193 38.0114 0.0413 7.362 0.0086 5.2952 0.0634 0.6951 0.0153 0.5024 0.0041 -12.5466 0.5762 -12.0215 9.0103 0.0 1.4364 VFID6150-IC2327 1
38.9833 0.0408 13.5355 0.0365 10.0576 0.0472 2.3199 0.1449 1.1284 0.0904 0.7979 0.0316 18.0223 7.4762 -38.6251 5.5495 0.0 1.0802 VFID6168-UGC09392 1
30.2499 0.6834 32.9668 0.6334 10.5601 3.5275 55.1488 304.7075 5.2128 9.1841 0.1572 0.0942 -54.5985 7.1855 -25.6128 7.6388 0.0 1.2168 VFID6177-UGC08275 1
18.074 0.8465 28.32 0.177 6.7636 3.1712 246.0924 802.5302 3.6964 2.9723 0.1992 0.0294 -81.1384 2.5732 -38.6173 40.6544 0.0 1.3203 VFID6181-UGC05224 1
7.0773 0.3147 6.781 0.2797 13.5946 0.511 0.8734 2.4029 0.0563 2.9335 0.583 0.5588 -17.1026 60.7116 194.4432 49.1327 0.0 1.841 VFID6182-CGCG035-048NED02 1
44.5276 0.0161 44.5634 0.0079 6.5582 0.003 4.9594 0.021 0.5418 0.0049 0.4867 0.0016 89.729 0.2055 59.292 6.6285 0.0 1.5859 VFID6196-NGC4799 1
31.1265 0.15 32.2468 0.1867 7.6239 0.4169 22.7435 8.2392 1.8417 0.3178 0.6835 0.0362 40.4412 5.7758 -160.0926 32.7901 0.0 1.348 VFID6206-UGC08084 1
34.7783 0.1685 34.8824 0.0989 9.7014 0.087 4.2698 0.4871 0.9551 0.1397 0.5415 0.0309 -68.4219 4.9593 -19.2071 9.9382 0.0 1.4269 VFID6212-VCC0597 1
42.1078 0.0344 41.5596 0.0603 8.6678 0.0277 4.0787 0.1395 0.8499 0.0358 0.648 0.0144 -29.7214 2.314 -8.359 6.8183 0.0 1.3363 VFID6234-UGC07035 1
44.1138 0.116 44.62 0.1608 9.3042 0.0297 5.1515 0.2227 0.444 0.0448 0.4978 0.0193 -36.2063 2.3667 20.3633 6.2315 0.0 1.2351 VFID6330-UGC07370 1
61.5677 0.0159 62.5712 0.0122 7.0621 0.0119 6.1483 0.1011 1.4312 0.021 0.7069 0.0061 -54.8051 1.0253 26.2822 4.1014 0.0 2.0494 VFID6397-UGC09215 1
55.5326 0.0697 55.8666 0.0785 6.8574 0.0083 11.833 0.1429 0.5645 0.0133 0.5505 0.0053 -42.9914 0.7093 -0.4265 4.7751 0.0 1.3218 VFID6402-IC1158 1
40.4549 0.1338 41.566 0.2785 9.0838 0.0432 8.0101 0.4909 0.6686 0.0689 0.4325 0.0185 -24.5338 2.2514 5.3767 6.8396 0.0 1.228 VFID6468-UGC07184 1
62.0939 0.0458 62.6873 0.1893 8.4417 0.0252 9.6668 0.3428 0.7467 0.0398 0.2427 0.0056 -9.4834 0.587 14.392 4.194 0.0 1.3006 VFID6473-UGC07991 1
31.3224 0.2871 29.1813 0.4494 10.2431 0.1631 8.2926 1.6898 1.0888 0.2007 0.4827 0.0533 32.7132 6.9403 -9.3105 8.2103 0.0 1.1681 VFID6476-UGC09787 1
18.9945 0.2456 16.9665 0.5069 11.6419 0.1275 3.1786 0.5817 0.3872 0.2009 0.498 0.0915 -7.8016 9.5847 -0.5151 12.5594 0.0 1.1699 VFID6510-CGCG019-003 1
23.7813 0.5348 23.6455 0.3247 12.8106 0.3051 2.2285 10.0308 0.0384 0.4542 0.6183 0.2121 -71.5562 23.7261 16.8684 10.6633 1.0 1.2757 VFID6527-UGC08066 1
38.811 0.03 36.1854 0.0266 9.6055 0.0213 12.787 0.0036 0.0177 0.0036 0.5962 0.0199 -68.1913 1.8209 -58.1276 7.6712 1.0 1.2656 VFID6554-UGC10290 1
46.9759 0.2235 44.4472 0.0888 8.2679 0.023 11.1991 0.2128 0.2941 0.0187 0.3524 0.0073 -85.779 0.764 -46.4093 6.124 0.0 1.2973 VFID6584-UGC04254 1
54.6756 0.0485 55.3999 0.0278 8.2954 0.0349 5.9187 0.2801 1.4381 0.0634 0.5442 0.0138 -74.6467 1.5887 56.9787 4.9914 0.0 1.312 VFID6593-NGC6010 1
58.6952 0.1733 62.1855 0.2084 8.5372 0.0645 10.6577 0.9441 1.1453 0.0882 0.6059 0.0277 44.5824 4.3542 -62.3294 4.9627 0.0 1.3387 VFID6600-UGC07911 1
61.5059 0.2778 57.5748 0.311 10.8728 0.1507 5.9019 3.9137 0.0259 0.0964 0.7211 0.084 36.3093 10.6049 -46.5573 5.3812 1.0 1.3238 VFID6605-UGC07332 1
39.8936 0.5227 39.9603 0.649 8.9943 0.1461 4.4386 0.9141 0.5837 0.2383 0.836 0.1333 -11.1242 41.4836 380.1331 34.2831 0.0 34.4644 VFID6613-UGC04684 1
53.7928 0.0457 54.711 0.0242 8.0224 0.0095 6.4768 0.0883 0.7136 0.016 0.3269 0.0032 -62.4429 0.3246 -24.609 3.6143 0.0 1.2172 VFID6620-UGC09348 1
23.8207 0.0118 24.5124 0.0073 7.3198 0.0087 2.4972 0.0314 1.1986 0.0195 0.9585 0.0082 -6.8956 8.1074 52.965 15.6232 0.0 2.1864 VFID6633-IC0745 1
96.761 0.1005 96.9939 0.1827 6.933 0.0116 14.796 0.2514 0.5509 0.0183 0.544 0.0074 -11.0262 0.9625 -1.9232 2.932 0.0 1.4057 VFID6635-UGC08041 1
37.7013 0.1609 34.141 0.3181 9.1466 0.5042 15.7828 8.5546 2.2658 0.6606 0.503 0.0687 9.2044 7.0911 -29.5607 15.7497 0.0 1.2953 VFID6656-NGC4030b 1
59.7978 0.0131 60.9189 0.0135 5.639 0.006 8.7375 0.0724 1.3153 0.0096 0.6596 0.003 -43.8214 0.4621 -26.7411 6.5903 0.0 2.8576 VFID6660-NGC4904 1
26.1757 0.0854 26.5251 0.0959 11.1334 0.0799 1.869 0.1836 0.6687 0.1036 0.8178 0.065 21.5146 17.7365 48.7768 7.5589 0.0 1.186 VFID6777-CGCG019-019 1
46.4579 0.0878 45.9872 0.1676 9.9616 0.0945 5.1989 0.6544 1.2635 0.1552 0.5668 0.0369 -12.4924 5.137 56.3254 4.4519 0.0 1.2068 VFID6782-IC0976 1
76.5367 0.0834 76.6519 0.0313 7.4763 0.0106 9.1049 0.1323 0.6104 0.0171 0.3499 0.0039 70.0611 0.4183 -2.2377 3.451 0.0 1.3749 VFID6787-UGC07883 1
